postalCode,bed,bath,car,propType,diffDate,Year,Month,Day,Quarter,medSellPrice,sellPrice
2107,4.0,2,2.0,1,0,2019,6,19,2,1600000.0,1210000
2107,4.0,2,2.0,1,2,2019,4,6,2,1600000.0,2186000
2107,4.0,2,2.0,1,5,2019,1,25,1,1600000.0,1325000
2107,4.0,2,2.0,1,6,2018,12,19,4,1600000.0,2040000
2107,4.0,2,2.0,1,8,2018,10,30,4,1600000.0,1435000
2107,4.0,2,2.0,1,8,2018,10,19,4,1600000.0,1500000
2107,4.0,2,2.0,1,9,2018,9,17,3,1600000.0,1675000
2107,4.0,2,2.0,1,9,2018,9,8,3,1600000.0,1850000
2107,4.0,2,2.0,1,10,2018,8,24,3,1600000.0,1390000
2107,4.0,2,2.0,1,13,2018,5,6,2,1600000.0,1810000
2107,4.0,2,2.0,1,14,2018,4,28,2,1600000.0,1075000
2107,4.0,2,2.0,1,14,2018,4,6,2,1600000.0,1530000
2107,4.0,2,2.0,1,16,2018,3,2,1,1600000.0,1307000
2107,4.0,2,2.0,1,18,2017,12,11,4,1600000.0,1350000
2107,4.0,2,2.0,1,18,2017,12,6,4,1600000.0,2245000
2107,4.0,2,2.0,1,19,2017,11,22,4,1600000.0,1805000
2107,4.0,2,2.0,1,20,2017,11,3,4,1600000.0,1920000
2107,4.0,2,2.0,1,20,2017,10,26,4,1600000.0,1455000
2107,4.0,2,2.0,1,20,2017,10,23,4,1600000.0,1451000
2107,4.0,2,2.0,1,20,2017,10,10,4,1600000.0,1440000
2107,4.0,2,2.0,1,22,2017,8,16,3,1600000.0,2200000
2107,4.0,2,2.0,1,22,2017,8,16,3,1600000.0,1680000
2107,4.0,2,2.0,1,22,2017,8,10,3,1600000.0,1620000
2107,4.0,2,2.0,1,23,2017,8,2,3,1600000.0,1480000
2107,4.0,2,2.0,1,24,2017,6,24,2,1600000.0,1343000
2107,4.0,2,2.0,1,25,2017,5,17,2,1600000.0,1600000
2107,4.0,2,2.0,1,26,2017,4,26,2,1600000.0,1500000
2107,4.0,2,2.0,1,26,2017,4,18,2,1600000.0,2000000
2107,4.0,2,2.0,1,26,2017,4,8,2,1600000.0,1592000
2107,4.0,2,2.0,1,26,2017,4,8,2,1600000.0,1550000
2107,4.0,2,2.0,1,27,2017,3,27,1,1600000.0,1700000
2107,4.0,2,2.0,1,28,2017,3,4,1,1600000.0,1635000
2107,4.0,2,2.0,1,32,2016,10,26,4,1600000.0,1460000
2107,4.0,2,2.0,1,32,2016,10,21,4,1600000.0,1305000
2107,4.0,2,2.0,1,32,2016,10,7,4,1600000.0,1500000
2107,4.0,2,2.0,1,33,2016,9,10,3,1600000.0,1775000
2107,4.0,2,2.0,1,34,2016,8,26,3,1600000.0,2075000
2107,4.0,2,2.0,1,4,2019,2,15,1,1600000.0,1870000
2107,4.0,2,2.0,1,34,2016,8,19,3,1600000.0,1830000
2107,4.0,2,2.0,1,3,2019,3,28,1,1600000.0,1800000
2107,4.0,2,2.0,1,4,2019,3,1,1,1600000.0,1635000
2107,4.0,2,2.0,1,4,2019,2,20,1,1600000.0,2000000
2107,4.0,2,2.0,1,6,2018,12,13,4,1600000.0,1240000
2107,4.0,2,2.0,1,9,2018,9,10,3,1600000.0,1410000
2107,4.0,2,2.0,1,10,2018,8,11,3,1600000.0,1550000
2107,4.0,2,2.0,1,12,2018,7,4,3,1600000.0,1870000
2107,4.0,2,2.0,1,15,2018,4,4,2,1600000.0,1695000
2107,3.0,1,2.0,1,1,2019,5,28,2,1425000.0,1530000
2107,3.0,1,2.0,1,2,2019,4,13,2,1425000.0,1510000
2107,3.0,1,2.0,1,2,2019,4,11,2,1425000.0,1400000
2107,3.0,1,2.0,1,4,2019,2,20,1,1425000.0,1285000
2107,3.0,1,2.0,1,9,2018,9,13,3,1425000.0,1350000
2107,3.0,1,2.0,1,14,2018,4,14,2,1425000.0,1459000
2107,3.0,1,2.0,1,14,2018,4,6,2,1425000.0,1575000
2107,3.0,1,2.0,1,15,2018,3,22,1,1425000.0,1400000
2107,3.0,1,2.0,1,21,2017,9,13,3,1425000.0,1420000
2107,3.0,1,2.0,1,24,2017,6,15,2,1425000.0,1425000
2107,3.0,1,2.0,1,26,2017,4,21,2,1425000.0,2100000
2107,3.0,1,2.0,1,28,2017,3,3,1,1425000.0,1355000
2107,3.0,1,2.0,1,28,2017,3,1,1,1425000.0,1660000
2107,3.0,1,2.0,1,30,2016,12,17,4,1425000.0,1900000
2107,3.0,1,2.0,1,32,2016,10,19,4,1425000.0,1256000
2107,3.0,1,2.0,1,7,2018,11,12,4,1425000.0,1235000
2107,3.0,1,2.0,1,15,2018,3,29,1,1425000.0,2300000
2107,4.0,2,2.0,1,1,2019,5,10,2,1600000.0,1610000
2107,4.0,2,2.0,1,7,2018,11,30,4,1600000.0,1590000
2107,4.0,2,2.0,1,12,2018,6,16,2,1600000.0,2200000
2107,4.0,2,2.0,1,14,2018,4,12,2,1600000.0,1430000
2107,4.0,2,2.0,1,15,2018,3,22,1,1600000.0,1482500
2107,4.0,2,2.0,1,16,2018,2,24,1,1600000.0,1860000
2107,4.0,2,2.0,1,18,2017,12,15,4,1600000.0,1600000
2107,4.0,2,2.0,1,19,2017,11,10,4,1600000.0,2036500
2107,4.0,2,2.0,1,20,2017,10,14,4,1600000.0,1800000
2107,4.0,2,2.0,1,22,2017,9,2,3,1600000.0,1637000
2107,4.0,2,2.0,1,25,2017,6,3,2,1600000.0,1550000
2107,4.0,2,2.0,1,25,2017,5,27,2,1600000.0,1621000
2107,4.0,2,2.0,1,27,2017,3,18,1,1600000.0,1570000
2107,4.0,2,2.0,1,28,2017,3,1,1,1600000.0,1580000
2107,4.0,2,2.0,1,28,2017,2,8,1,1600000.0,1630000
2107,4.0,2,2.0,1,28,2017,2,8,1,1600000.0,1400000
2107,4.0,2,2.0,1,33,2016,9,21,3,1600000.0,1410000
2107,4.0,2,2.0,1,20,2017,10,19,4,1600000.0,1600000
2107,4.0,2,2.0,1,35,2016,7,12,3,1600000.0,1425000
2107,4.0,2,2.0,1,9,2018,9,13,3,1600000.0,1720000
2107,4.0,2,2.0,1,10,2018,8,28,3,1600000.0,1490000
2107,4.0,2,2.0,1,14,2018,4,12,2,1600000.0,1700000
2107,3.0,2,2.0,1,2,2019,4,9,2,1535000.0,1210000
2107,3.0,2,2.0,1,6,2018,12,15,4,1535000.0,1715000
2107,3.0,2,2.0,3,10,2018,8,29,3,1535000.0,1390000
2107,3.0,2,2.0,3,13,2018,5,26,2,1535000.0,1635000
2107,3.0,2,2.0,1,14,2018,4,9,2,1535000.0,1600000
2107,3.0,2,2.0,1,14,2018,4,8,2,1535000.0,1770000
2107,3.0,2,2.0,1,15,2018,3,17,1,1535000.0,1822500
2107,3.0,2,2.0,1,15,2018,3,17,1,1535000.0,1380000
2107,3.0,2,2.0,1,15,2018,3,13,1,1535000.0,1300000
2107,3.0,2,2.0,3,17,2018,1,5,1,1535000.0,1315000
2107,3.0,2,2.0,3,19,2017,11,24,4,1535000.0,1200000
2107,3.0,2,2.0,1,19,2017,11,22,4,1535000.0,1600000
2107,3.0,2,2.0,1,20,2017,10,11,4,1535000.0,1850000
2107,3.0,2,2.0,1,21,2017,10,4,4,1535000.0,1843000
2107,3.0,2,2.0,1,21,2017,9,13,3,1535000.0,2005000
2107,3.0,2,2.0,1,22,2017,8,5,3,1535000.0,1650000
2107,3.0,2,2.0,1,23,2017,8,4,3,1535000.0,1400000
2107,3.0,2,2.0,1,23,2017,7,21,3,1535000.0,1470000
2107,3.0,2,2.0,1,24,2017,6,21,2,1535000.0,1390000
2107,3.0,2,2.0,3,25,2017,5,24,2,1535000.0,1930000
2107,3.0,2,2.0,1,25,2017,5,13,2,1535000.0,1250000
2107,3.0,2,2.0,1,25,2017,5,6,2,1535000.0,1660000
2107,3.0,2,2.0,1,26,2017,4,7,2,1535000.0,1390000
2107,3.0,2,2.0,1,28,2017,3,4,1,1535000.0,2370000
2107,3.0,2,2.0,1,30,2016,12,17,4,1535000.0,1350000
2107,3.0,2,2.0,0,31,2016,11,17,4,1535000.0,1160000
2107,3.0,2,2.0,1,31,2016,11,7,4,1535000.0,1390000
2107,3.0,2,2.0,1,32,2016,10,18,4,1535000.0,1800000
2107,3.0,2,2.0,3,32,2016,10,13,4,1535000.0,1350000
2107,3.0,2,2.0,3,32,2016,10,12,4,1535000.0,1675000
2107,3.0,2,2.0,1,32,2016,10,12,4,1535000.0,1290000
2107,3.0,2,2.0,3,33,2016,9,27,3,1535000.0,1305000
2107,3.0,2,2.0,1,33,2016,9,14,3,1535000.0,1055000
2107,3.0,2,2.0,1,33,2016,9,10,3,1535000.0,1310000
2107,3.0,2,2.0,1,34,2016,8,17,3,1535000.0,1655000
2107,3.0,2,2.0,1,35,2016,7,16,3,1535000.0,1730000
2107,3.0,2,2.0,3,23,2017,7,24,3,1535000.0,2125000
2107,3.0,2,2.0,1,2,2019,4,6,2,1535000.0,1782500
2107,3.0,2,2.0,1,4,2019,2,20,1,1535000.0,2150000
2107,3.0,2,2.0,1,4,2019,2,20,1,1535000.0,1360000
2107,3.0,2,2.0,1,6,2018,12,6,4,1535000.0,1325000
2107,3.0,2,2.0,1,7,2018,12,1,4,1535000.0,1410000
2107,3.0,2,2.0,1,8,2018,11,3,4,1535000.0,1871000
2107,3.0,2,2.0,1,9,2018,9,28,3,1535000.0,1690000
2107,3.0,2,2.0,1,9,2018,9,15,3,1535000.0,1740000
2107,3.0,2,2.0,3,10,2018,8,29,3,1535000.0,1220000
2107,4.0,2,3.0,1,3,2019,3,18,1,1910000.0,2300000
2107,4.0,2,3.0,1,4,2019,2,21,1,1910000.0,1645000
2107,4.0,2,3.0,1,7,2018,11,17,4,1910000.0,1325000
2107,4.0,2,3.0,1,9,2018,9,22,3,1910000.0,1900000
2107,4.0,2,3.0,1,16,2018,2,17,1,1910000.0,1860000
2107,4.0,2,3.0,1,24,2017,6,21,2,1910000.0,1920000
2107,4.0,2,3.0,1,31,2016,11,11,4,1910000.0,2100000
2107,4.0,2,3.0,1,17,2018,2,2,1,1910000.0,2050000
2107,4.0,3,2.0,1,3,2019,3,16,1,1617500.0,1425000
2107,4.0,3,2.0,1,9,2018,9,22,3,1617500.0,1635000
2107,4.0,3,2.0,1,9,2018,9,7,3,1617500.0,1310000
2107,4.0,3,2.0,1,14,2018,5,5,2,1617500.0,1310000
2107,4.0,3,2.0,1,15,2018,3,24,1,1617500.0,2425000
2107,4.0,3,2.0,1,16,2018,2,7,1,1617500.0,1395000
2107,4.0,3,2.0,1,20,2017,11,4,4,1617500.0,1640000
2107,4.0,3,2.0,1,27,2017,3,11,1,1617500.0,2120000
2107,4.0,3,2.0,1,12,2018,6,26,2,1617500.0,1900000
2107,4.0,3,2.0,1,11,2018,7,6,3,1617500.0,1600000
2107,4.0,3,3.0,1,3,2019,3,15,1,1402500.0,1400000
2107,4.0,3,3.0,1,15,2018,3,29,1,1402500.0,1400000
2107,4.0,3,3.0,3,32,2016,10,13,4,1402500.0,1405000
2107,4.0,3,3.0,1,33,2016,10,1,4,1402500.0,2100000
2107,5.0,3,3.0,1,3,2019,3,9,1,2097500.0,2420000
2107,5.0,3,3.0,1,12,2018,6,7,2,2097500.0,2320000
2107,5.0,3,3.0,1,13,2018,5,26,2,2097500.0,1540000
2107,5.0,3,3.0,1,32,2016,10,19,4,2097500.0,1875000
2107,3.0,2,3.0,1,4,2019,2,5,1,1725000.0,1700000
2107,3.0,2,3.0,1,15,2018,3,7,1,1725000.0,2167000
2107,3.0,2,3.0,1,27,2017,3,11,1,1725000.0,1490000
2107,3.0,2,3.0,0,11,2018,7,6,3,1725000.0,1750000
2107,2.0,1,1.0,1,6,2018,12,21,4,998000.0,1020000
2107,2.0,1,1.0,1,7,2018,11,30,4,998000.0,976000
2107,4.0,3,2.0,1,6,2018,12,19,4,1710090.0,1359000
2107,4.0,3,2.0,1,8,2018,10,20,4,1710090.0,1550000
2107,4.0,3,2.0,1,12,2018,6,21,2,1710090.0,1725000
2107,4.0,3,2.0,1,16,2018,2,24,1,1710090.0,1875000
2107,4.0,3,2.0,1,20,2017,10,19,4,1710090.0,1675000
2107,4.0,3,2.0,1,21,2017,9,26,3,1710090.0,2239000
2107,4.0,3,2.0,1,22,2017,8,22,3,1710090.0,1380000
2107,4.0,3,2.0,1,23,2017,8,1,3,1710090.0,1875000
2107,4.0,3,2.0,1,24,2017,6,20,2,1710090.0,1630000
2107,4.0,3,2.0,1,25,2017,5,17,2,1710090.0,1860000
2107,4.0,3,2.0,1,27,2017,4,4,2,1710090.0,1300000
2107,4.0,3,2.0,1,28,2017,2,28,1,1710090.0,1520000
2107,4.0,3,2.0,1,28,2017,2,13,1,1710090.0,2095000
2107,4.0,3,2.0,1,30,2016,12,10,4,1710090.0,2055000
2107,4.0,3,2.0,1,31,2016,11,11,4,1710090.0,1602000
2107,4.0,3,2.0,1,33,2016,9,26,3,1710090.0,1305000
2107,4.0,3,2.0,1,34,2016,8,28,3,1710090.0,1380000
2107,4.0,3,2.0,1,3,2019,3,15,1,1710090.0,2000000
2107,4.0,3,2.0,1,4,2019,3,1,1,1710090.0,1700000
2107,4.0,3,2.0,1,6,2018,12,12,4,1710090.0,1710090
2107,4.0,3,2.0,1,7,2018,11,17,4,1710090.0,2050000
2107,4.0,3,2.0,1,10,2018,8,16,3,1710090.0,1350000
2107,4.0,3,2.0,1,11,2018,8,3,3,1710090.0,1900000
2107,4.0,3,2.0,1,13,2018,6,3,2,1710090.0,1850000
2107,4.0,3,2.0,1,13,2018,5,26,2,1710090.0,2100000
2107,3.0,2,2.0,1,6,2018,12,15,4,1550000.0,1600000
2107,3.0,2,2.0,1,10,2018,9,1,3,1550000.0,2270000
2107,3.0,2,2.0,1,10,2018,8,22,3,1550000.0,1450000
2107,3.0,2,2.0,1,13,2018,5,12,2,1550000.0,1400000
2107,3.0,2,2.0,1,18,2017,12,6,4,1550000.0,1550000
2107,3.0,2,2.0,1,20,2017,10,13,4,1550000.0,1450000
2107,3.0,2,2.0,1,31,2016,11,16,4,1550000.0,1400000
2107,3.0,2,2.0,1,34,2016,9,3,3,1550000.0,1770000
2107,3.0,2,2.0,1,3,2019,4,5,2,1550000.0,1550000
2107,3.0,2,2.0,1,4,2019,2,18,1,1550000.0,1860000
2107,3.0,2,2.0,1,6,2018,12,17,4,1550000.0,1100000
2107,3.0,2,2.0,1,10,2018,8,24,3,1550000.0,1650000
2107,3.0,1,3.0,1,6,2018,12,11,4,1890000.0,2150000
2107,3.0,1,3.0,1,21,2017,9,13,3,1890000.0,1630000
2107,5.0,1,1.0,1,6,2018,12,5,4,1800000.0,1800000
2107,3.0,3,3.0,1,7,2018,11,28,4,1765000.0,1765000
2107,3.0,3,1.0,1,7,2018,11,20,4,1700000.0,1300000
2107,3.0,3,1.0,1,15,2018,3,7,1,1700000.0,2100000
2107,4.0,3,1.0,1,8,2018,10,10,4,1780000.0,1780000
2107,5.0,3,2.0,1,9,2018,9,28,3,1860000.0,2450000
2107,5.0,3,2.0,1,12,2018,6,8,2,1860000.0,2200000
2107,5.0,3,2.0,1,15,2018,3,8,1,1860000.0,1850000
2107,5.0,3,2.0,1,18,2017,12,9,4,1860000.0,2400000
2107,5.0,3,2.0,1,20,2017,10,6,4,1860000.0,2270000
2107,5.0,3,2.0,1,24,2017,7,1,3,1860000.0,1800000
2107,5.0,3,2.0,1,24,2017,6,24,2,1860000.0,2050000
2107,5.0,3,2.0,1,27,2017,3,25,1,1860000.0,1870000
2107,5.0,3,2.0,1,30,2016,12,31,4,1860000.0,1500000
2107,5.0,3,2.0,1,30,2016,12,8,4,1860000.0,1350000
2107,5.0,3,2.0,1,32,2016,10,26,4,1860000.0,1700000
2107,5.0,3,2.0,1,11,2018,7,14,3,1860000.0,1420000
2107,5.0,2,2.0,1,9,2018,9,26,3,1450000.0,1450000
2107,5.0,2,2.0,1,10,2018,8,21,3,1450000.0,1410000
2107,5.0,2,2.0,1,14,2018,4,17,2,1450000.0,2060000
2107,5.0,2,2.0,1,19,2017,12,2,4,1450000.0,1250000
2107,5.0,2,2.0,1,26,2017,4,7,2,1450000.0,2000000
2107,5.0,2,2.0,1,31,2016,11,18,4,1450000.0,2100000
2107,5.0,2,2.0,1,4,2019,2,15,1,1450000.0,1270000
2107,5.0,3,2.0,1,9,2018,9,24,3,1840001.0,1650000
2107,5.0,3,2.0,1,12,2018,6,23,2,1840001.0,2399999
2107,5.0,3,2.0,1,3,2019,3,28,1,1840001.0,1760002
2107,5.0,3,2.0,1,6,2018,12,14,4,1840001.0,1920000
2107,4.0,3,3.0,1,9,2018,9,9,3,1480000.0,1475000
2107,4.0,3,3.0,1,18,2017,12,8,4,1480000.0,1485000
2107,3.0,1,1.0,1,10,2018,8,17,3,1410000.0,1585000
2107,3.0,1,1.0,1,12,2018,6,27,2,1410000.0,1730000
2107,3.0,1,1.0,1,21,2017,9,13,3,1410000.0,1495000
2107,3.0,1,1.0,1,24,2017,6,16,2,1410000.0,1125000
2107,3.0,1,1.0,1,26,2017,4,13,2,1410000.0,1220000
2107,3.0,1,1.0,1,27,2017,3,18,1,1410000.0,1090000
2107,3.0,1,1.0,1,33,2016,9,26,3,1410000.0,1210000
2107,3.0,1,1.0,1,34,2016,8,27,3,1410000.0,1425000
2107,3.0,1,1.0,1,27,2017,3,28,1,1410000.0,1420000
2107,3.0,1,1.0,1,34,2016,8,5,3,1410000.0,1400000
2107,3.0,1,2.0,1,13,2018,5,12,2,1400000.0,1350000
2107,3.0,1,2.0,1,20,2017,10,27,4,1400000.0,1450000
2107,3.0,1,2.0,1,25,2017,5,26,2,1400000.0,1465000
2107,3.0,1,2.0,1,32,2016,10,11,4,1400000.0,1300000
2107,4.0,2,1.0,1,14,2018,4,20,2,1587500.0,1605000
2107,4.0,2,1.0,1,15,2018,3,10,1,1587500.0,1375000
2107,4.0,2,1.0,1,16,2018,2,21,1,1587500.0,1863500
2107,4.0,2,1.0,1,19,2017,11,21,4,1587500.0,1570000
2107,4.0,2,3.0,1,15,2018,3,16,1,1530000.0,1530000
2107,3.0,2,1.0,1,16,2018,2,26,1,1735000.0,2400000
2107,3.0,2,1.0,1,32,2016,10,12,4,1735000.0,1430000
2107,3.0,2,1.0,1,35,2016,7,12,3,1735000.0,1275000
2107,3.0,2,1.0,1,7,2018,11,30,4,1735000.0,2040000
2107,3.0,1,1.0,0,16,2018,2,21,1,1325000.0,1230000
2107,3.0,1,1.0,1,24,2017,6,17,2,1325000.0,1480000
2107,3.0,1,1.0,1,30,2016,12,8,4,1325000.0,1325000
2107,3.0,1,1.0,1,31,2016,11,9,4,1325000.0,1312000
2107,3.0,1,1.0,1,31,2016,11,5,4,1325000.0,1530000
2107,2.0,1,2.0,1,16,2018,2,7,1,1260000.0,1471000
2107,2.0,1,2.0,1,22,2017,8,21,3,1260000.0,1252000
2107,2.0,1,2.0,1,34,2016,9,3,3,1260000.0,1260000
2107,2.0,1,2.0,1,18,2017,12,7,4,1280000.0,1000000
2107,2.0,1,2.0,1,20,2017,11,3,4,1280000.0,1100000
2107,2.0,1,2.0,1,22,2017,8,23,3,1280000.0,1520000
2107,2.0,1,2.0,1,24,2017,6,24,2,1280000.0,1460000
2107,3.0,3,2.0,1,19,2017,12,1,4,1837500.0,1950000
2107,3.0,3,2.0,1,19,2017,11,17,4,1837500.0,1750000
2107,3.0,3,2.0,1,19,2017,11,10,4,1837500.0,1925000
2107,3.0,3,2.0,1,9,2018,9,25,3,1837500.0,1550000
2107,5.0,2,2.0,1,23,2017,7,29,3,1620000.0,1620000
2107,5.0,2,1.0,1,24,2017,7,5,3,1730000.0,1730000
2107,3.0,3,2.0,1,25,2017,6,2,2,1550000.0,1550000
2107,3.0,3,2.0,1,25,2017,5,24,2,1417500.0,1550000
2107,3.0,3,2.0,1,8,2018,10,26,4,1417500.0,1285000
2107,3.0,2,1.0,1,26,2017,4,11,2,1800000.0,1800000
2107,5.0,2,2.0,1,26,2017,4,8,2,1630000.0,1790000
2107,5.0,2,2.0,1,22,2017,8,25,3,1630000.0,1470000
2107,5.0,2,1.0,1,27,2017,4,1,2,1990000.0,2255000
2107,5.0,2,1.0,1,29,2017,1,25,1,1990000.0,1725000
2107,2.0,2,3.0,1,27,2017,3,29,1,1490000.0,1490000
2107,5.0,3,1.0,1,27,2017,3,29,1,1460000.0,1460000
2107,2.0,2,2.0,1,27,2017,3,15,1,1822750.0,2265000
2107,2.0,2,2.0,1,14,2018,4,24,2,1822750.0,1380500
2107,2.0,2,1.0,1,27,2017,3,14,1,1300000.0,1300000
2107,4.0,3,1.0,1,29,2017,2,2,1,2066250.0,1750000
2107,4.0,3,1.0,1,14,2018,4,19,2,2066250.0,2382500
2107,2.0,2,2.0,1,30,2016,12,17,4,1900000.0,1600000
2107,2.0,2,2.0,3,13,2018,5,15,2,1900000.0,2200000
2107,4.0,1,2.0,1,30,2016,12,17,4,1460000.0,1460000
2107,4.0,1,2.0,1,32,2016,10,29,4,1460000.0,1750000
2107,4.0,1,2.0,1,34,2016,8,13,3,1460000.0,1295000
2107,2.0,1,3.0,1,32,2016,10,26,4,1935000.0,1935000
2107,4.0,3,2.0,1,33,2016,9,14,3,2450000.0,2450000
2107,4.0,1,1.0,1,33,2016,9,5,3,1975000.0,1650000
2107,4.0,1,1.0,1,6,2018,12,24,4,1975000.0,2300000
2107,4.0,2,1.0,1,34,2016,8,27,3,1606000.0,1581000
2107,4.0,2,1.0,1,11,2018,7,30,3,1606000.0,1631000
2107,2.0,3,1.0,1,23,2017,7,16,3,1800000.0,1800000
2107,4.0,3,2.0,1,11,2018,7,9,3,2100000.0,2100000
2107,3.0,3,3.0,1,12,2018,6,19,2,2000000.0,2000000
2148,3.0,1,2.0,1,0,2019,7,5,3,670000.0,670000
2148,3.0,1,2.0,1,0,2019,7,3,3,670000.0,625000
2148,3.0,1,2.0,1,0,2019,7,1,3,670000.0,651000
2148,3.0,1,2.0,1,0,2019,6,27,2,670000.0,685000
2148,3.0,1,2.0,1,0,2019,6,18,2,670000.0,650000
2148,3.0,1,2.0,1,2,2019,5,2,2,670000.0,650000
2148,3.0,1,2.0,1,3,2019,3,31,1,670000.0,610000
2148,3.0,1,2.0,3,4,2019,2,28,1,670000.0,485000
2148,3.0,1,2.0,1,4,2019,2,22,1,670000.0,601000
2148,3.0,1,2.0,1,4,2019,2,20,1,670000.0,600000
2148,3.0,1,2.0,1,4,2019,2,8,1,670000.0,660000
2148,3.0,1,2.0,1,5,2019,1,29,1,670000.0,580000
2148,3.0,1,2.0,1,6,2018,12,11,4,670000.0,735000
2148,3.0,1,2.0,1,6,2018,12,10,4,670000.0,646500
2148,3.0,1,2.0,1,8,2018,11,2,4,670000.0,697500
2148,3.0,1,2.0,1,8,2018,10,30,4,670000.0,650000
2148,3.0,1,2.0,1,8,2018,10,23,4,670000.0,630000
2148,3.0,1,2.0,1,8,2018,10,17,4,670000.0,590000
2148,3.0,1,2.0,1,9,2018,10,3,4,670000.0,692000
2148,3.0,1,2.0,1,10,2018,8,25,3,670000.0,625000
2148,3.0,1,2.0,1,10,2018,8,21,3,670000.0,665000
2148,3.0,1,2.0,1,10,2018,8,20,3,670000.0,683500
2148,3.0,1,2.0,1,10,2018,8,16,3,670000.0,635000
2148,3.0,1,2.0,1,10,2018,8,13,3,670000.0,650000
2148,3.0,1,2.0,3,11,2018,7,16,3,670000.0,590000
2148,3.0,1,2.0,1,11,2018,7,14,3,670000.0,710000
2148,3.0,1,2.0,1,11,2018,7,6,3,670000.0,612000
2148,3.0,1,2.0,1,12,2018,7,3,3,670000.0,660000
2148,3.0,1,2.0,1,12,2018,6,14,2,670000.0,625000
2148,3.0,1,2.0,1,13,2018,5,24,2,670000.0,751000
2148,3.0,1,2.0,1,14,2018,4,20,2,670000.0,688000
2148,3.0,1,2.0,1,14,2018,4,14,2,670000.0,680000
2148,3.0,1,2.0,1,14,2018,4,13,2,670000.0,675000
2148,3.0,1,2.0,1,14,2018,4,11,2,670000.0,665000
2148,3.0,1,2.0,4,14,2018,4,11,2,670000.0,600000
2148,3.0,1,2.0,1,14,2018,4,7,2,670000.0,650000
2148,3.0,1,2.0,1,15,2018,4,3,2,670000.0,692000
2148,3.0,1,2.0,1,16,2018,2,26,1,670000.0,700000
2148,3.0,1,2.0,1,17,2018,2,3,1,670000.0,690000
2148,3.0,1,2.0,1,17,2018,1,9,1,670000.0,715000
2148,3.0,1,2.0,1,18,2017,12,19,4,670000.0,690000
2148,3.0,1,2.0,4,18,2017,12,13,4,670000.0,580000
2148,3.0,1,2.0,3,18,2017,12,12,4,670000.0,573000
2148,3.0,1,2.0,1,19,2017,11,30,4,670000.0,800000
2148,3.0,1,2.0,1,19,2017,11,22,4,670000.0,640000
2148,3.0,1,2.0,1,19,2017,11,13,4,670000.0,985000
2148,3.0,1,2.0,1,19,2017,11,11,4,670000.0,670000
2148,3.0,1,2.0,3,19,2017,11,8,4,670000.0,590000
2148,3.0,1,2.0,1,21,2017,9,16,3,670000.0,680000
2148,3.0,1,2.0,1,23,2017,7,29,3,670000.0,696000
2148,3.0,1,2.0,1,23,2017,7,18,3,670000.0,712000
2148,3.0,1,2.0,1,23,2017,7,17,3,670000.0,780000
2148,3.0,1,2.0,1,24,2017,6,24,2,670000.0,742000
2148,3.0,1,2.0,1,25,2017,5,27,2,670000.0,665000
2148,3.0,1,2.0,1,25,2017,5,15,2,670000.0,755000
2148,3.0,1,2.0,1,25,2017,5,15,2,670000.0,725000
2148,3.0,1,2.0,1,26,2017,5,1,2,670000.0,1070000
2148,3.0,1,2.0,1,26,2017,5,1,2,670000.0,691000
2148,3.0,1,2.0,3,30,2016,12,7,4,670000.0,521501
2148,3.0,1,2.0,1,31,2016,11,18,4,670000.0,661000
2148,3.0,1,2.0,1,31,2016,11,16,4,670000.0,765000
2148,3.0,1,2.0,1,32,2016,11,4,4,670000.0,680000
2148,3.0,1,2.0,1,34,2016,8,30,3,670000.0,600000
2148,3.0,1,2.0,1,34,2016,8,26,3,670000.0,710000
2148,3.0,1,2.0,1,1,2019,5,13,2,670000.0,805000
2148,3.0,1,2.0,1,3,2019,3,15,1,670000.0,645000
2148,3.0,1,2.0,1,7,2018,12,1,4,670000.0,690000
2148,3.0,1,2.0,1,13,2018,5,22,2,670000.0,860000
2148,3.0,1,2.0,1,18,2017,12,21,4,670000.0,620000
2148,3.0,1,2.0,1,20,2017,10,16,4,670000.0,900000
2148,3.0,1,2.0,1,22,2017,8,17,3,670000.0,675000
2148,3.0,1,2.0,3,23,2017,7,19,3,670000.0,526000
2148,3.0,1,2.0,1,25,2017,5,26,2,670000.0,696000
2148,3.0,1,2.0,3,26,2017,4,27,2,670000.0,610000
2148,3.0,1,2.0,1,27,2017,4,4,2,670000.0,742000
2148,3.0,1,2.0,1,27,2017,3,20,1,670000.0,820000
2148,3.0,1,1.0,1,0,2019,7,2,3,660000.0,560000
2148,3.0,1,1.0,1,1,2019,5,27,2,660000.0,551000
2148,3.0,1,1.0,1,1,2019,5,13,2,660000.0,600000
2148,3.0,1,1.0,1,3,2019,3,18,1,660000.0,520000
2148,3.0,1,1.0,1,8,2018,10,31,4,660000.0,610000
2148,3.0,1,1.0,1,9,2018,9,24,3,660000.0,610000
2148,3.0,1,1.0,1,11,2018,7,30,3,660000.0,690000
2148,3.0,1,1.0,1,11,2018,7,16,3,660000.0,625000
2148,3.0,1,1.0,1,13,2018,5,31,2,660000.0,640000
2148,3.0,1,1.0,1,13,2018,5,10,2,660000.0,655000
2148,3.0,1,1.0,1,16,2018,2,8,1,660000.0,720000
2148,3.0,1,1.0,1,18,2017,12,12,4,660000.0,660000
2148,3.0,1,1.0,1,19,2017,11,27,4,660000.0,718000
